Prix,Condition,RAM,Stockage,Marque,Couleur,Taille écran,Code Couleur,Code Condition,PPI
419.0,Très bon état - Reconditionné,8.0,512.0,HP,gris,14.0,2,3,0.0
249.0,Très bon état - Reconditionné,8.0,256.0,HP,gris,13.0,2,3,169.0
375.0,Neuf,256.0,256.0,- Sans marque/Générique -,noir,15.0,0,0,147.0
420.0,Très bon état - Reconditionné,16.0,256.0,Lenovo,noir,15.0,0,3,0.0
204.71,Occasion,8.0,256.0,Lenovo,autre,12.5,10,5,125.0
120.0,Occasion,8.0,160.0,Lenovo,noir,15.6,0,5,100.0
290.0,Occasion,256.0,256.0,Lenovo,autre,13.3,10,5,0.0
63.15,Occasion,8.0,120.0,HP,noir,35.0,0,5,63.0
280.0,État correct - Reconditionné,8.0,256.0,HP,gris,13.0,2,4,0.0
310.0,Très bon état - Reconditionné,8.0,256.0,Lenovo,gris,13.0,2,3,0.0
80.0,Occasion,4.0,63.0,HP,autre,14.0,10,5,0.0
310.0,Occasion,16.0,256.0,HP,gris,15.0,2,5,104.0
399.0,Occasion,256.0,256.0,HP,autre,13.0,10,5,0.0
160.0,Occasion,8.0,128.0,Acer,rose,14.0,7,5,112.0
450.0,Occasion,16.0,256.0,Lenovo,noir,13.0,0,5,169.0
140.0,Occasion,8.0,256.0,Dell,noir,12.0,0,5,0.0
129.0,Occasion,4.0,120.0,Samsung,gris,15.6,2,5,0.0
119.99,Occasion,4.0,500.0,AMD,gris,15.6,2,5,0.0
600.0,Neuf,8.0,256.0,Lenovo,noir,14.0,0,0,0.0
389.0,Occasion,8.0,1126.4,Lenovo,noir,15.6,0,5,141.0
120.0,Occasion,64.0,64.0,HP,autre,10.1,10,5,0.0
30.0,Occasion,1920.0,160.0,Packard Bell,noir,15.6,0,5,96.0
295.0,Occasion,16.0,256.0,Dell,gris,15.6,2,5,141.0
1229.0,Occasion,16.0,512.0,ASUS,noir,2880.0,0,5,1.0
959.0,État correct - Reconditionné,8.0,256.0,Apple,gris,13.0,2,4,235.0
931.0,Parfait état - Reconditionné,16.0,512.0,Apple,gris,13.0,2,2,232.0
85.0,Occasion,6.0,250.0,Toshiba,noir,15.6,0,5,100.0
309.0,Occasion,8.0,240.0,HP,autre,15.0,10,5,147.0
249.0,Occasion,16.0,256.0,HP,autre,15.6,10,5,141.0
328.57,Occasion,2.0,80.0,DELL,autre,14.0,10,5,0.0
329.0,Très bon état - Reconditionné,256.0,256.0,HP,gris,15.6,2,3,100.0
420.0,État correct - Reconditionné,16.0,512.0,Lenovo,noir,15.0,0,4,0.0
229.0,Très bon état - Reconditionné,8.0,256.0,Dell,noir,14.0,0,3,0.0
803.4,Occasion,16.0,500.0,HP,noir,15.6,0,5,141.0
229.0,Très bon état - Reconditionné,8.0,256.0,Dell,noir,12.0,0,3,131.0
266.77,Occasion,8.0,240.0,DELL,autre,15.0,10,5,147.0
590.0,Occasion,256.0,256.0,Apple,gris,15.4,2,5,221.0
209.0,Occasion,16.0,500.0,Lenovo,noir,12.5,0,5,0.0
129.0,Occasion,4.0,64.0,ASUS,autre,14.0,10,5,0.0
135.0,Occasion,8.0,1024.0,ASUS,noir,17.3,0,5,106.0
499.0,Occasion,32.0,512.0,HP,noir,15.0,0,5,0.0
100.0,Occasion,4.0,240.0,HP,noir,15.6,0,5,100.0
439.0,État correct - Reconditionné,32.0,250.0,Dell,autre,14.0,10,4,157.0
359.47,Occasion,8.0,500.0,DELL,autre,15.0,10,5,104.0
150.0,Occasion,16.0,,Dell,noir,14.0,0,5,112.0
179.0,Occasion,4.0,500.0,HP,noir,15.0,0,5,0.0
725.0,Occasion,256.0,256.0,Apple,gris,13.3,2,5,149.0
299.9,Occasion,8.0,256.0,Dell,gris,15.6,2,5,141.0
109.0,Occasion,4.0,0.0,Dell,noir,0.0,0,5,inf
799.0,Occasion,8.0,500.0,Panasonic,gris,12.0,2,5,0.0
150.0,Occasion,4.0,500.0,Dell,gris,14.0,2,5,0.0
129.0,Occasion,8.0,256.0,HP,autre,13.3,10,5,166.0
135.0,Occasion,4.0,480.0,ASUS,blanc,17.3,1,5,106.0
384.4,Occasion,16.0,512.0,HP,noir,15.0,0,5,147.0
559.0,Parfait état - Reconditionné,16.0,500.0,HP,autre,15.6,10,2,141.0
219.99,Occasion,8.0,8.0,Lenovo,autre,14.0,10,5,0.0
130.0,Occasion,4.0,256.0,Packard Bell,noir,17.3,0,5,106.0
150.0,Occasion,4.0,250.0,Apple,autre,13.0,10,5,0.0
249.0,Occasion,6.0,120.0,Acer,autre,17.0,10,5,0.0
349.0,État correct - Reconditionné,16.0,512.0,HP,gris,15.0,2,4,0.0
885.0,État correct - Reconditionné,16.0,512.0,Apple,gris,13.0,2,4,232.0
159.99,Occasion,8.0,500.0,Apple,autre,13.0,10,5,0.0
529.0,Neuf,12.0,12.0,Lenovo,gris,17.0,2,0,108.0
710.7,Occasion,8.0,500.0,DELL,autre,17.0,10,5,0.0
600.0,Occasion,32.0,512.0,Acer,autre,15.6,10,5,0.0
229.0,Occasion,12.0,1024.0,Lenovo,autre,15.0,10,5,0.0
309.99,Neuf,4.0,128.0,HP,autre,15.6,10,0,0.0
359.47,Occasion,2.0,80.0,HP,autre,14.0,10,5,0.0
279.99,Occasion,8.0,256.0,Dell,noir,13.3,0,5,118.0
200.0,Occasion,4.0,500.0,HP,noir,15.6,0,5,0.0
789.0,Neuf,8.0,512.0,Panasonic,gris,7.0,2,0,216.0
169.99,Neuf,2.0,16.0,Danew,gris,10.1,2,0,149.0
180.0,Occasion,8.0,256.0,Lenovo,autre,15.6,10,5,100.0
358.44,Occasion,8.0,470.0,LENOVO,autre,15.0,10,5,0.0
180.0,Occasion,4.0,500.0,Samsung,autre,15.6,10,5,0.0
254.99,Occasion,8.0,128.0,Huawei,autre,15.0,10,5,147.0
180.0,Occasion,4.0,500.0,Samsung,autre,17.3,10,5,0.0
328.57,Occasion,1.0,160.0,DELL,autre,14.0,10,5,121.0
509.75,Occasion,16.0,512.0,HP,gris,13.0,2,5,277.0
290.0,État correct - Reconditionné,8.0,256.0,Lenovo,gris,13.0,2,4,0.0
350.0,Ouvert (jamais utilisé),16.0,512.0,Dell,autre,14.0,10,1,0.0
280.0,Occasion,256.0,256.0,Panasonic,autre,10.4,10,5,0.0
219.0,Très bon état - Reconditionné,8.0,256.0,HP,gris,12.0,2,3,184.0
279.0,Occasion,256.0,256.0,HP,gris,14.0,2,5,157.0
400.0,Très bon état - Reconditionné,8.0,256.0,Lenovo,noir,15.0,0,3,0.0
329.0,Très bon état - Reconditionné,16.0,256.0,Dell,noir,14.0,0,3,0.0
235.51,Occasion,8.0,128.0,Apple,gris,13.3,2,5,227.0
115.8,Occasion,4.0,62.0,Asus,autre,14.0,10,5,112.0
800.0,Occasion,512.0,512.0,Apple,gris,13.0,2,5,0.0
64.9,Occasion,6.0,128.0,Packard Bell,noir,15.6,0,5,100.0
350.0,Occasion,8.0,500.0,Apple,autre,13.3,10,5,128.0
115.0,Occasion,8.0,1024.0,ASUS,marron,17.3,8,5,106.0
885.0,État correct - Reconditionné,16.0,512.0,Apple,gris,13.0,2,4,232.0
539.0,Très bon état - Reconditionné,16.0,250.0,HP,autre,13.3,10,3,166.0
219.0,État correct - Reconditionné,8.0,480.0,HP,gris,14.0,2,4,0.0
399.0,Occasion,8.0,256.0,Dell,gris,13.3,2,5,166.0
199.0,Très bon état - Reconditionné,8.0,128.0,Dell,noir,12.0,0,3,0.0
427.45,Occasion,4.0,250.0,LENOVO,autre,15.0,10,5,0.0
269.9,Occasion,8.0,1146.88,Lenovo,noir,15.6,0,5,141.0
1600.0,Occasion,16.0,2048.0,Razer,noir,14.0,0,5,210.0
329.0,Très bon état - Reconditionné,4.0,512.0,Apple,autre,13.3,10,3,113.0
699.37,Occasion,16.0,500.0,DELL,autre,15.0,10,5,104.0
319.0,Occasion,8.0,256.0,Lenovo,noir,14.0,0,5,157.0
129.99,Occasion,4.0,500.0,Samsung,blanc,15.5,1,5,0.0
352.91,Occasion,4.0,320.0,Panasonic,autre,10.0,10,5,0.0
150.0,Occasion,4.0,0.0,Dell,gris,13.0,2,5,121.0
269.0,Occasion,4.0,750.0,Intel,blanc,15.6,1,5,100.0
468.65,Occasion,8.0,240.0,LENOVO,autre,15.0,10,5,0.0
229.0,Occasion,256.0,256.0,Lenovo,autre,13.0,10,5,0.0
90.0,Occasion,3.0,250.0,Dell,gris,15.4,2,5,0.0
160.0,Occasion,8.0,500.0,Dell,autre,15.6,10,5,0.0
419.0,Très bon état - Reconditionné,8.0,512.0,HP,gris,14.0,2,3,0.0
299.0,Très bon état - Reconditionné,8.0,256.0,Lenovo,noir,14.0,0,3,157.0
83.64,Occasion,4.0,125.0,ASUS,autre,0.0,10,5,
86.9,Occasion,8.0,,Dell,autre,0.0,10,5,
350.0,Occasion,8.0,128.0,Apple,gris,13.3,2,5,227.0
789.0,Neuf,8.0,512.0,Panasonic,gris,7.0,2,0,216.0
599.0,Très bon état - Reconditionné,16.0,500.0,Apple,gris,13.0,2,3,232.0
386.25,Occasion,4.0,500.0,LENOVO,autre,15.0,10,5,0.0
179.0,Occasion,8.0,256.0,Lenovo,autre,14.1,10,5,0.0
427.45,Occasion,4.0,240.0,LENOVO,autre,15.0,10,5,0.0
170.0,Occasion,4.0,256.0,Apple,gris,11.6,2,5,135.0
110.0,Occasion,8.0,1024.0,HP,noir,15.6,0,5,100.0
448.05,Occasion,4.0,240.0,HP,autre,12.0,10,5,131.0
164.65,Occasion,8.0,256.0,Panasonic,gris,12.0,2,5,216.0
472.77,Occasion,8.0,240.0,DELL,autre,12.0,10,5,131.0
467.77,Occasion,8.0,512.0,Lenovo,noir,15.6,0,5,141.0
100.0,Occasion,4.0,750.0,ASUS,marron,15.6,8,5,100.0
310.0,État correct - Reconditionné,16.0,512.0,HP,gris,13.0,2,4,0.0
140.0,Occasion,1.0,60.0,Apple,blanc,14.0,1,5,91.0
339.9,Occasion,2.0,250.0,DELL,autre,15.0,10,5,0.0
499.99,Occasion,16.0,1024.0,Lenovo,gris,14.0,2,5,315.0
93.96,Occasion,4.0,128.0,Dell,noir,14.0,0,5,0.0
300.0,Occasion,5.0,256.0,Apple,gris,13.0,2,5,0.0
579.0,Parfait état - Reconditionné,32.0,512.0,HP,gris,15.0,2,2,147.0
431.57,Occasion,4.0,320.0,Dell,autre,15.0,10,5,132.0
427.45,Occasion,8.0,500.0,LENOVO,autre,15.0,10,5,0.0
427.45,Occasion,8.0,500.0,LENOVO,autre,15.0,10,5,0.0
427.45,Occasion,8.0,320.0,LENOVO,autre,15.0,10,5,0.0
160.0,Occasion,3.0,240.0,Samsung,gris,15.6,2,5,0.0
237.0,Occasion,4.0,73.0,Lenovo,noir,12.0,0,5,0.0
290.0,Très bon état - Reconditionné,8.0,256.0,HP,gris,13.0,2,3,0.0
479.35,Occasion,8.0,256.0,Apple,autre,13.0,10,5,232.0
219.0,Très bon état - Reconditionné,8.0,320.0,HP,gris,13.2,2,3,119.0
150.0,Occasion,3.0,320.0,Samsung,autre,16.0,10,5,0.0
185.0,Occasion,4.0,,Samsung,noir,15.6,0,5,0.0
65.0,Occasion,1.0,320.0,Acer,noir,10.1,0,5,118.0
699.0,Occasion,256.0,256.0,Apple,gris,13.0,2,5,232.0
649.0,Occasion,8.0,256.0,Panasonic,autre,10.1,10,5,218.0
499.0,Très bon état - Reconditionné,32.0,1024.0,HP,gris,13.0,2,3,169.0
84.82,Occasion,4.0,,Dell,autre,0.0,10,5,
110.0,Occasion,64.0,64.0,Samsung,autre,11.6,10,5,0.0
165.0,État correct - Reconditionné,2.0,512.0,Apple,autre,13.0,10,4,116.0
450.0,Neuf,8.0,250.0,Dell,autre,13.3,10,0,276.0
339.9,Occasion,2.0,250.0,DELL,autre,15.0,10,5,0.0
499.0,État correct - Reconditionné,16.0,500.0,HP,autre,13.3,10,4,166.0
279.0,Occasion,4.0,256.0,Lenovo,noir,12.5,0,5,125.0
699.0,Très bon état - Reconditionné,16.0,256.0,Apple,gris,15.0,2,3,0.0
503.19,Occasion,32.0,512.0,Dell,gris,15.6,2,5,141.0
121.0,Occasion,8192.0,128.0,Dell,gris,14.0,2,5,157.0
249.0,Très bon état - Reconditionné,8.0,240.0,Lenovo,noir,12.0,0,3,131.0
289.0,Occasion,8.0,,Apple,gris,13.3,2,5,128.0
400.0,Occasion,16.0,500.0,DELL,gris,17.3,2,5,127.0
310.0,État correct - Reconditionné,8.0,512.0,HP,gris,13.0,2,4,0.0
100.0,Occasion,4.0,500.0,ASUS,noir,14.0,0,5,112.0
71.83,Occasion,8.0,500.0,Lenovo,noir,31.0,0,5,51.0
250.0,Occasion,8.0,1024.0,Lenovo,gris,15.0,2,5,147.0
200.0,Occasion,8.0,128.0,Apple,gris,13.3,2,5,227.0
314.15,Occasion,4.0,240.0,DELL,autre,15.0,10,5,104.0
349.0,Très bon état - Reconditionné,8.0,512.0,HP,autre,14.0,10,3,157.0
351.91,Occasion,2.0,2.0,Sony,rose,8.0,7,5,0.0
235.0,Occasion,8.0,256.0,Apple,gris,13.3,2,5,227.0
210.0,Occasion,8.0,256.0,Dell,noir,15.6,0,5,100.0
149.0,Occasion,8.0,256.0,HP,autre,14.0,10,5,131.0
212.49,Occasion,8.0,64.0,HP,gris,14.0,2,5,180.0
369.0,Occasion,4.0,256.0,Panasonic,autre,10.1,10,5,0.0
180.0,Occasion,4.0,,Samsung,autre,15.6,10,5,0.0
407.99,Occasion,16.0,512.0,Dell,gris,15.0,2,5,0.0
293.55,Occasion,0.0,40.0,FUJITSU,autre,15.0,10,5,0.0
250.0,Occasion,8.0,256.0,Lenovo,noir,15.6,0,5,0.0
1200.0,Occasion,16.0,1024.0,Acer,noir,17.3,0,5,0.0
401.7,Occasion,8.0,240.0,LENOVO,autre,15.0,10,5,147.0
330.0,Très bon état - Reconditionné,16.0,256.0,Lenovo,gris,13.0,2,3,0.0
77.0,Occasion,4.0,320.0,Acer,noir,20.0,0,5,110.0
159.99,Occasion,8.0,256.0,Dell,gris,13.0,2,5,0.0
180.0,Occasion,8.0,128.0,HP,gris,14.0,2,5,157.0
179.0,Occasion,256.0,256.0,Dell,noir,14.0,0,5,157.0
200.0,Occasion,4.0,250.0,Apple,autre,13.0,10,5,0.0
650.0,Ouvert (jamais utilisé),8.0,512.0,ASUS,gris,16.0,2,1,138.0
219.99,Occasion,2.0,2.0,HP,autre,14.0,10,5,0.0
985.0,Ouvert (jamais utilisé),512.0,512.0,Dell,gris,13.4,2,1,169.0
184.0,Occasion,16.0,1024.0,Fujitsu,noir,15.6,0,5,100.0
289.99,Neuf,4.0,128.0,Acer,gris,15.6,2,0,141.0
439.0,Très bon état - Reconditionné,32.0,256.0,HP,gris,13.0,2,3,169.0
3199.0,Ouvert (jamais utilisé),32.0,2048.0,MSI,autre,17.3,10,1,0.0
767.35,Occasion,8.0,500.0,DELL,autre,17.0,10,5,0.0
456.0,État correct - Reconditionné,8.0,128.0,Apple,autre,13.0,10,4,232.0
619.17,Neuf,16.0,256.0,DELL,noir,14.0,0,0,157.0
339.0,Occasion,16.0,512.0,HP,autre,14.0,10,5,0.0
679.8,Occasion,8.0,240.0,HP,autre,15.0,10,5,0.0
803.4,Occasion,16.0,500.0,HP,autre,15.0,10,5,0.0
376.0,Occasion,8.0,256.0,Lenovo,noir,15.6,0,5,141.0
899.0,Neuf,16.0,512.0,Acer,gris,0.0,2,0,
250.0,Occasion,5.0,256.0,Apple,gris,13.0,2,5,0.0
1673.81,Occasion,32.0,1024.0,Lenovo,autre,40.0,10,5,57.0
379.0,État correct - Reconditionné,8.0,256.0,Dell,autre,14.0,10,4,157.0
99.0,Occasion,4.0,240.0,ASUS,noir,15.6,0,5,141.0
30.0,Occasion,0.0,0.0,"Carte graphique Asus g750 , une fonctionne l autre je sais pas",noir,0.0,0,5,
249.0,Occasion,8.0,,Dell,gris,14.0,2,5,112.0
340.0,Occasion,256.0,256.0,ASUS,autre,14.0,10,5,0.0
119.0,Occasion,128.0,128.0,HP,autre,14.0,10,5,0.0
189.5,Occasion,8.0,480.0,LENOVO,autre,12.0,10,5,0.0
740.0,État correct - Reconditionné,16.0,1024.0,Apple,gris,16.0,2,4,226.0
249.0,État correct - Reconditionné,8.0,480.0,Lenovo,noir,15.6,0,4,101.0
499.0,Parfait état - Reconditionné,16.0,1024.0,Dell,autre,15.6,10,2,0.0
799.0,Neuf,16.0,512.0,ASUS,noir,15.6,0,0,141.0
150.0,Occasion,4.0,500.0,Dell Inc.,autre,15.0,10,5,0.0
382.4,Occasion,16.0,512.0,ASUS,noir,15.0,0,5,147.0
149.0,Très bon état - Reconditionné,8.0,32.0,Acer Chromebook,noir,15.0,0,3,0.0
393.9,Neuf,8.0,256.0,THOMSON,autre,15.0,10,0,0.0
2000.0,Occasion,32.0,1024.0,MSI,noir,15.6,0,5,282.0
140.0,Occasion,8.0,128.0,Microsoft,autre,10.0,10,5,0.0
560.0,Très bon état - Reconditionné,64.0,64.0,ASUS,autre,14.0,10,3,0.0
1527.94,Ouvert (jamais utilisé),16.0,512.0,Dell,gris,40.0,2,1,57.0
39.0,Occasion,0.0,0.0,Lenovo,noir,14.0,0,5,0.0
369.9,Occasion,12.0,480.0,Acer,noir,17.3,0,5,0.0
259.0,Occasion,2.0,80.0,Panasonic,autre,15.4,10,5,98.0
210.0,Occasion,8.0,256.0,HP,gris,15.0,2,5,104.0
537.43,Occasion,8.0,8.0,Apple,gris,13.0,2,5,232.0
389.0,Très bon état - Reconditionné,16.0,1024.0,Dell,noir,14.0,0,3,0.0
320.0,Occasion,16.0,256.0,Dell,gris,15.6,2,5,141.0
1800.0,Neuf,16.0,512.0,Apple,autre,15.4,10,0,0.0
279.0,Très bon état - Reconditionné,8.0,512.0,Lenovo,noir,13.0,0,3,0.0
220.0,Occasion,8.0,128.0,Dell,noir,15.6,0,5,0.0
100.0,Occasion,4.0,120.0,Lenovo,noir,15.4,0,5,98.0
429.0,Occasion,12.0,1024.0,ASUS,gris,15.6,2,5,0.0
319.0,Occasion,8.0,128.0,Apple,autre,13.0,10,5,0.0
171.43,Occasion,16.0,,Microsoft,gris,12.0,2,5,216.0
399.0,Très bon état - Reconditionné,8.0,256.0,HP,gris,14.0,2,3,0.0
87.2,Occasion,8.0,320.0,HP,noir,15.6,0,5,100.0
459.0,Occasion,4.0,256.0,HP,noir,17.3,0,5,106.0
449.0,Parfait état - Reconditionné,16.0,512.0,Ver descr.,gris,0.0,2,2,
592.72,Ouvert (jamais utilisé),16.0,256.0,DELL,autre,0.0,10,1,
1200.0,Ouvert (jamais utilisé),32.0,512.0,Lenovo,noir,14.0,0,1,162.0
318.52,Occasion,8.0,256.0,Panasonic,gris,25.0,2,5,91.0
490.0,Occasion,16.0,256.0,Apple,gris,13.3,2,5,227.0
649.99,Occasion,16.0,1024.0,Lenovo,noir,14.0,0,5,157.0
49.0,Occasion,,0.0,Macbook Air,gris,13.0,2,5,348.0
171.42,Occasion,8.0,256.0,Lenovo,noir,14.0,0,5,157.0
1056.96,Occasion,8.0,8.0,Sony,rouge,0.0,4,5,
364.62,Occasion,8.0,240.0,DELL,autre,15.0,10,5,0.0
220.0,Occasion,12.0,250.0,Acer,noir,17.0,0,5,108.0
431.57,Occasion,3.0,80.0,DELL,autre,15.0,10,5,0.0
302.51,Occasion,8192.0,256.0,Dell,gris,10.1,2,5,0.0
579.0,Neuf,256.0,256.0,Microsoft,autre,12.4,10,0,0.0
209.0,Très bon état - Reconditionné,16.0,256.0,Dell,noir,14.0,0,3,0.0
670.17,Neuf,16.0,512.0,DELL,noir,14.0,0,0,157.0
189.0,Très bon état - Reconditionné,16.0,512.0,HP,gris,14.0,2,3,0.0
150.0,Occasion,4.0,128.0,Apple,autre,13.0,10,5,0.0
185.0,Occasion,8.0,256.0,Lenovo,noir,14.0,0,5,157.0
489.0,État correct - Reconditionné,8.0,500.0,HP,autre,13.3,10,4,166.0
799.0,Occasion,256.0,256.0,Apple,gris,13.0,2,5,77.0
568.61,Occasion,16.0,512.0,Lenovo,noir,14.0,0,5,157.0
215.0,Très bon état - Reconditionné,8.0,240.0,Dell,gris,14.0,2,3,113.0
556.86,Occasion,16.0,1024.0,Dell,gris,15.6,2,5,141.0
600.0,Occasion,16.0,1024.0,Acer,noir,17.0,0,5,130.0
800.0,Occasion,32.0,1536.0,HP,noir,15.6,0,5,141.0
110.0,Occasion,4.0,500.0,Lenovo,noir,15.6,0,5,0.0
450.0,Neuf,64.0,64.0,Microsoft,autre,10.0,10,0,0.0
69.0,Occasion,0.0,0.0,Dell,noir,14.1,0,5,321.0
200.0,Occasion,4.0,256.0,Apple,gris,13.0,2,5,121.0
300.0,Occasion,8.0,256.0,HP,gris,13.3,2,5,166.0
79.99,Occasion,2.0,32.0,ASUS,bleu,11.6,3,5,135.0
1050.0,Occasion,32.0,2048.0,ASUS,noir,16.0,0,5,283.0
167.83,Occasion,4.0,512.0,ASUS,noir,11.6,0,5,135.0
1399.0,Occasion,16.0,16.0,MSI,noir,15.6,0,5,141.0
700.0,Occasion,16.0,256.0,Lenovo,noir,14.0,0,5,162.0
600.0,Occasion,16.0,512.0,ASUS,noir,15.6,0,5,141.0
999.0,Occasion,24.0,1024.0,Acer,gris,14.0,2,5,0.0
410.97,Occasion,4.0,240.0,DELL,autre,15.0,10,5,0.0
349.0,Occasion,8.0,1024.0,Dell,autre,17.0,10,5,0.0
340.0,Occasion,16.0,1024.0,Dell,gris,13.3,2,5,276.0
190.0,Occasion,8.0,250.0,Dell,noir,13.0,0,5,120.0
300.0,Occasion,8.0,256.0,Apple,gris,13.0,2,5,232.0
260.0,Occasion,16.0,256.0,HP,gris,13.0,2,5,169.0
94.29,Occasion,3.0,,Samsung,gris,15.7,2,5,82.0
299.0,Occasion,8.0,250.0,Acer,autre,17.3,10,5,0.0
883.04,Ouvert (jamais utilisé),8.0,256.0,Microsoft,noir,33.0,0,1,105.0
279.9,Occasion,8.0,240.0,Acer,noir,14.0,0,5,0.0
660.33,Occasion,16.0,512.0,Lenovo,noir,15.0,0,5,147.0
149.9,Occasion,8.0,250.0,Dell,autre,15.6,10,5,118.0
380.0,Occasion,16.0,512.0,Toshiba,noir,12.5,0,5,176.0
650.0,Ouvert (jamais utilisé),16.0,1536.0,Acer,gris,15.6,2,1,141.0
340.0,Très bon état - Reconditionné,8.0,512.0,Lenovo,gris,13.0,2,3,0.0
379.0,Occasion,8.0,256.0,HP,gris,14.0,2,5,157.0
359.0,Occasion,128.0,128.0,Apple,autre,13.0,10,5,131.0
160.0,Occasion,256.0,256.0,HP,noir,14.0,0,5,0.0
1000.0,Occasion,16.0,512.0,Razer,noir,15.6,0,5,141.0
1766.14,Ouvert (jamais utilisé),16.0,512.0,Microsoft,gris,33.0,2,1,105.0
500.0,Neuf,8.0,500.0,Dell,gris,13.3,2,0,166.0
220.0,Occasion,8.0,512.0,Apple,gris,12.0,2,5,216.0
755.29,Occasion,32.0,512.0,Dell,gris,15.6,2,5,148.0
290.0,État correct - Reconditionné,8.0,512.0,HP,gris,13.0,2,4,0.0
800.0,Occasion,8.0,256.0,Apple,gris,13.0,2,5,232.0
230.0,Occasion,8.0,256.0,Dell,autre,12.5,10,5,0.0
450.0,Occasion,16.0,1024.0,Dell,gris,15.6,2,5,141.0
139.9,Occasion,4.0,300.0,Terra,noir,15.6,0,5,100.0
329.95,Neuf,8.0,256.0,- Sans marque/Générique -,noir,15.6,0,0,141.0
175.0,Occasion,16.0,256.0,Apple,blanc,15.0,1,5,231.0
320.0,Occasion,8.0,512.0,HP,autre,14.0,10,5,0.0
329.0,Très bon état - Reconditionné,8.0,512.0,Lenovo,noir,14.0,0,3,157.0
907.55,Occasion,32284.0,32.0,Dell,gris,17.0,2,5,130.0
149.0,Occasion,8.0,0.0,HP,gris,12.0,2,5,0.0
359.0,État correct - Reconditionné,16.0,512.0,HP,noir,15.0,0,4,147.0
1850.0,Occasion,16.0,512.0,Microsoft,gris,14.5,2,5,0.0
110.0,Occasion,4.0,500.0,Fujitsu,noir,15.6,0,5,100.0
1399.0,Neuf,16.0,512.0,Acer,noir,0.0,0,0,
79.99,Occasion,4.0,500.0,Toshiba,noir,17.0,0,5,0.0
750.0,Occasion,16.0,512.0,MSI,noir,15.6,0,5,141.0
199.0,Occasion,8.0,256.0,Dell,noir,15.6,0,5,100.0
510.0,Occasion,128.0,128.0,Apple,gris,13.0,2,5,232.0
201.67,Occasion,8192.0,256.0,Dell,noir,12.5,0,5,176.0
600.0,Occasion,16.0,256.0,Apple,gris,13.0,2,5,232.0
450.0,Occasion,16.0,1024.0,Dell,noir,15.6,0,5,141.0
100.0,Occasion,16.0,256.0,Dell,autre,14.0,10,5,0.0
789.0,Neuf,8.0,512.0,Panasonic,gris,7.0,2,0,216.0
299.0,État correct - Reconditionné,8.0,256.0,HP,noir,14.0,0,4,0.0
299.0,Très bon état - Reconditionné,8.0,240.0,Dell,autre,14.1,10,3,0.0
229.0,Très bon état - Reconditionné,8.0,256.0,Dell,noir,12.0,0,3,0.0
119.0,Occasion,4.0,1024.0,Acer,noir,15.6,0,5,0.0
205.0,Occasion,4.0,1024.0,Acer,noir,15.6,0,5,0.0
319.0,Très bon état - Reconditionné,16.0,64.0,HP,gris,14.0,2,3,0.0
511.9,Neuf,8.0,512.0,LENOVO,gris,15.0,2,0,0.0
365.68,Occasion,8.0,250.0,Apple,gris,13.0,2,5,0.0
295.0,Occasion,16.0,256.0,HP,autre,15.0,10,5,0.0
1442.93,Occasion,32.0,1024.0,HP,autre,15.0,10,5,201.0
199.9,Occasion,8.0,250.0,Fujitsu,noir,15.6,0,5,100.0
259.0,Occasion,8.0,8.0,Toshiba,autre,15.6,10,5,0.0
379.0,État correct - Reconditionné,32.0,256.0,HP,noir,14.0,0,4,0.0
129.0,Occasion,4.0,100.0,Toshiba,vert,15.0,5,5,104.0
740.12,Occasion,32.0,512.0,Dell,gris,15.6,2,5,141.0
860.99,Occasion,16.0,1024.0,Getac,autre,14.0,10,5,157.0
269.9,Occasion,8.0,480.0,Acer,noir,15.6,0,5,0.0
800.0,Occasion,16.0,512.0,ASUS,noir,17.3,0,5,127.0
120.0,Occasion,4.0,256.0,ASUS,blanc,14.0,1,5,112.0
160.0,Occasion,8.0,480.0,ASUS,gris,13.3,2,5,0.0
150.0,Occasion,4.0,320.0,Toshiba,autre,15.6,10,5,0.0
789.0,Neuf,8.0,512.0,Panasonic,gris,7.0,2,0,216.0
549.0,Très bon état - Reconditionné,8.0,500.0,HP,autre,13.3,10,3,166.0
427.45,Occasion,4.0,240.0,DELL,autre,15.0,10,5,147.0
700.0,Occasion,8.0,512.0,Apple,autre,13.0,10,5,0.0
178.89,Occasion,8.0,256.0,Lenovo,autre,14.4,10,5,153.0
350.0,Occasion,8.0,8.0,Dell,gris,15.6,2,5,141.0
599.9,Occasion,16.0,1024.0,Acer,noir,17.3,0,5,127.0
300.0,Occasion,8.0,256.0,Huawei,gris,15.6,2,5,141.0
1089.99,Occasion,16.0,1024.0,Dell,noir,15.0,0,5,147.0
219.16,Occasion,8.0,256.0,Lenovo,autre,14.5,10,5,152.0
876.53,Occasion,8.0,500.0,DELL,autre,17.0,10,5,0.0
350.0,Occasion,32.0,256.0,Dell,gris,15.6,2,5,141.0
439.0,Très bon état - Reconditionné,32.0,1024.0,Dell,noir,14.0,0,3,0.0
299.0,État correct - Reconditionné,8.0,256.0,Apple,gris,13.0,2,4,0.0
199.0,Occasion,8.0,240.0,LENOVO,autre,14.1,10,5,0.0
150.0,Occasion,8.0,320.0,Lenovo,gris,15.6,2,5,100.0
299.0,État correct - Reconditionné,8.0,256.0,HP,gris,13.0,2,4,0.0
